ztfname,zHD,zHDERR,mB,mBERR,x1,x1ERR,c,cERR,cov_mB_x1,cov_mB_c,cov_x1_c,host_logmass,host_logmass_err,host_logmass_local,host_logmass_local_err,host_color,host_color_err,host_color_local,host_color_local_err,HR_tripp,HR_tripp_err,HR_tripp_err_nosigint
ZTF20abwcnhm,0.0474617,0.0028,17.196426519824634,0.034568190817618784,1.73606,0.104043,-0.0286336,0.0297554,0.00035462743880570926,0.0008632907079296113,-0.000343469,8.017,0.1080786750473931,7.873,0.056,0.44369653,0.118296238317,0.54269653,0.118595952713,0.04260991395439551,0.18314677623291614,0.0681376668554908
ZTF20abweedo,0.0390103,1.414e-05,17.7233314415287,0.03387876699056513,-0.241914,0.0432695,0.155086,0.0269221,0.00015127904498950557,0.0008025273674134828,1.85073e-05,9.916,0.1006031808642251,9.109,0.025,0.46569653,0.021260291625,0.63169653,0.020518284529,0.17515282002374338,0.17840026520212235,0.05409856397528109
ZTF20abwkqxd,0.0436266,0.00317648,16.994761310470036,0.040429457311105144,1.12006,0.134572,0.110894,0.0320949,0.002402644715713356,0.0011203339810937402,0.000990069,8.372,0.2325940669922601,8.334,0.215,1.50169653,0.415030119389,1.37169653,0.251849161206,-0.46472748727498453,0.18253897781666262,0.06648667853301174
ZTF20abwktfx,0.0270354,1.414e-05,16.132830534694868,0.03876707028894584,0.0777442,0.114553,0.0571211,0.032118,0.0015901490363411889,0.0010638126920605269,0.000574044,10.499,0.1141271221051332,9.807,0.11,1.33269653,0.019209372712,1.31669653,0.018439088915,-0.32732217934865315,0.1831932361852636,0.06826244783209702
ZTF20abwynwj,0.057011,0.00141703,18.445841436142658,0.037857647828417496,-0.396892,0.108442,0.124065,0.0304531,0.001167793183083292,0.0009976519703514056,0.000380719,9.661,0.105304320899002,9.188,0.033,0.77669653,0.019849433241,0.81069653,0.021260291625,0.1405861405138905,0.1815656761177537,0.06376593717728164
ZTF20abxgwjr,0.0395266,1.495e-05,16.818148966521704,0.032679378786411216,0.331131,0.0477021,-0.0386196,0.0261884,0.00010866597616970932,0.0007463807088678821,-2.97046e-05,10.185,0.1127120224288429,9.397,0.078,1.19569653,0.017691806013,1.19469653,0.019849433241,-0.0896172448221371,0.17824892892048075,0.053597394165188585
ZTF20abxlwht,0.0576526,2.392e-05,18.35408671532248,0.04204212103449505,-1.27301,0.314288,0.0284193,0.0343794,0.0003713250090076498,0.001144347333333139,0.000744878,10.002,0.1400142849854971,10.047,0.116,1.38369653,0.018439088915,1.44269653,0.017691806013,0.1895076613427374,0.19000640212704042,0.08486714823335699
ZTF20abxqtyg,0.0315464,0.00152561,17.15168180684247,0.04401480974264998,-0.701957,0.0883123,0.100169,0.0332303,0.0015338258719477967,0.0012579040337467135,0.000313218,9.87,0.1009752444909147,8.825,0.013,0.80769653,0.019849433241,0.74969653,0.020518284529,0.10957595650593163,0.18325360918969583,0.06842430329239581
ZTF20abxwreg,0.0480851,0.00385519,18.276737569172568,0.04880987793434161,1.45069,0.283229,0.179918,0.0397539,0.002792364741409734,0.0015990191751681284,-0.0014247,8.823,0.1049952379872535,8.614,0.036,0.67969653,0.034985711369,0.73569653,0.043829214002,0.42642913346855676,0.19959083555412052,0.10457773012067138
ZTF20abxyaqc,0.0557419,0.00015044,17.98228033430816,0.04459387815618258,-0.320752,0.135368,0.0412797,0.035034,0.0022287051213828383,0.0012812528902325549,0.000271506,10.098,0.1041201229350023,9.006,0.042,0.91469653,0.020615528128,0.94269653,0.068680419335,-0.01394974595787193,0.1873074593150737,0.07863894909692004
ZTF20abxyfye,0.0557517,0.00174174,17.685346650544375,0.0381582459004679,0.484933,0.124538,-0.103378,0.0315684,0.001203826728298283,0.0009816223820273097,-0.000239246,9.911,0.1028396810574595,8.315,0.141,0.88769653,0.021260291625,0.91169653,0.187109593554,0.23694974144577183,0.18536674544280107,0.07389743105180453
ZTF20abxzrqw,0.044411,0.00153346,17.660937835076627,0.038579035693558354,-0.729327,0.112791,0.0495134,0.0302644,0.00013993583886644646,0.00098079211507846,-0.000222662,10.347,0.1442775103749714,8.852,0.09,1.18969653,0.018439088915,1.12769653,0.028425340807,0.0834539354007205,0.18241604024947075,0.06614840693695148
ZTF20abydkrl,0.0311082,0.00015044,16.537604288630632,0.03811983209649643,-0.508091,0.06568,0.0511966,0.0311021,0.0006917996872420938,0.0010106640154622976,7.75513e-05,11.065,0.1171366723105962,9.134,0.07,1.18769653,0.018439088915,0.94669653,0.020615528128,-0.2986954343296896,0.18229100023356593,0.06580280211475743
ZTF20abygigy,0.0593261,0.0004207,18.078222849574587,0.03915241843267184,0.1256,0.130751,0.0343429,0.0299643,-2.2463691163271474e-05,0.0009698218982410901,-0.000568299,9.689,0.1011187420807834,9.151,0.033,1.01569653,0.019798989873,1.02469653,0.022022715546,0.02868020507748556,0.18325965181338744,0.06844048496879598
ZTF20abylbuf,0.0456249,0.00042041,17.0565740657849,0.035212681113017674,2.10676,0.134382,0.0355805,0.0303789,0.00023949453837635585,0.0009052210726920582,-0.000383256,9.979,0.1672004784682149,7.395,0.461,1.36869653,0.018384776311,0.84769653,1.051264476714,-0.1475289297460349,0.18394999338599508,0.07026805865190548
ZTF20abyvtds,0.042418,0.00662118,16.701205950697727,0.0343861120702911,1.02093,0.106322,-0.0408164,0.0292895,-0.000125849601699824,0.0008693104428865247,-0.000322652,8.604,0.1056219674120871,8.332,0.036,0.61569653,0.03580502758,0.58469653,0.173,-0.24808890866158556,0.18191865085972228,0.06476415312981036
ZTF20abywpkl,0.0597417,0.00315317,17.830822093576213,0.03948690121904536,0.254904,0.136465,-0.0437722,0.0321535,0.0001148709853644956,0.001084888873637478,-9.53414e-05,10.348,0.1151043005278256,8.747,0.056,0.99269653,0.019104973175,0.86169653,0.098478424033,0.01914148043078343,0.1838308717462321,0.06995562455571129
ZTF20abywzvj,0.0387484,1.269e-05,16.990239564446618,0.03537200490502684,0.157573,0.0930761,-0.0486113,0.0304328,0.00031822646481850965,0.0009131224710499922,-0.000139348,8.908,0.1044030650891055,8.38,0.034,0.66369653,0.026172504657,0.64269653,0.053075418039,0.12251549978352305,0.18282134447462384,0.06725804037815158
ZTF20abyxcib,0.02897,6.416e-05,15.89634006168555,0.041170131370048976,0.347354,0.15039,-0.113729,0.0331523,-0.0005761353464688654,0.0011826885782783353,-0.000629174,10.446,0.1044030650891055,10.162,0.107,1.11369653,0.019209372712,1.18769653,0.018439088915,-0.1650548018375628,0.1851832204150161,0.0734358572039329
ZTF20abyyfmw,0.0253375,1.414e-05,16.4375000502485,0.03516718213806493,0.298359,0.0854751,0.114722,0.0300791,0.00017249121735288763,0.0009146505851529181,-0.000176921,10.129,0.1088531120363584,8.636,0.027,1.00669653,0.019104973175,0.65769653,0.026907248094,-0.020685717438761783,0.18211797989575446,0.06532196109510503
ZTF20abyzgzj,0.0581813,0.00375366,18.184488394515274,0.03472362145488136,-1.10161,0.165274,0.0645912,0.0307163,0.00031599031858619577,0.000902523340030208,-0.000128844,10.536,0.1203702621082134,8.255,0.217,1.25169653,0.018439088915,1.22369653,0.236171547821,-0.0850370226490267,0.18441085909662833,0.07146583066582587
ZTF20abzbfct,0.0347941,1.414e-05,17.425564059572782,0.03638551054485817,0.925153,0.120931,0.225998,0.0309882,0.000978488018782623,0.0009738326634514408,0.000405972,9.489,0.1004987562112089,8.998,0.018,0.42369653,0.019798989873,0.52069653,0.020615528128,0.024207995299030186,0.18242956108541905,0.06618568393405509
ZTF20abzcsbt,0.0264386,0.00425206,16.186519756074315,0.03610815630165237,0.693607,0.0853618,0.0379272,0.03044,0.00021721842711472757,0.0009600572201533507,-0.000105773,8.627,0.1109233969908963,8.498,0.057,0.83969653,0.05185556865,0.91169653,0.204924376295,-0.07998928048167676,0.1819535891070901,0.0648622277519958
ZTF20abzhwtq,0.0537405,0.00015044,17.837289507463794,0.03642524566383409,-2.03469,0.183188,-0.051371,0.0338565,-0.0003378538303291285,0.0009866966054404873,-0.00042081,10.445,0.1656019323558756,8.961,0.084,1.36269653,0.019209372712,1.37269653,0.033941125497,-0.04124018769671016,0.18882639260818124,0.08219128022740002
ZTF20acbeanu,0.0586862,0.00310846,18.097137433347033,0.03416824744272542,-1.40918,0.0937959,-0.036165,0.0297025,0.0005485098936768285,0.0008603796701734235,0.000156194,9.86,0.1122541758688735,9.694,0.079,1.24569653,0.021400934559,1.26369653,0.018384776311,0.06882133396671322,0.18184406405186299,0.06455434633623086
ZTF20acbovrt,0.055819,0.00144802,17.459023551718317,0.034994031608805994,0.567901,0.113399,-0.0659896,0.0301252,0.0009514931871104649,0.0008862999213358002,0.000200895,10.132,0.1023914058893616,8.377,0.081,0.70969653,0.019104973175,0.64469653,0.044944410108,-0.09292205278454915,0.1826704936456322,0.06684690904401602
ZTF20accxqqo,0.0422809,0.00344093,17.91077682530165,0.04490875795476978,0.141507,0.19082,0.268827,0.0356982,0.0033168954204802303,0.001412536062086264,0.00149182,9.787,0.1274401820463232,8.516,0.086,1.18969653,0.026172504657,1.12469653,0.062968245966,-0.08615916787492439,0.18542529566600827,0.07404417784557121
ZTF20accxzmn,0.0562501,0.0045607,17.81890645669539,0.036718500556515286,0.050569,0.12627,0.00254452,0.0298611,0.0012702065992230558,0.0009262574379473042,0.000194679,9.203,0.1181905241548577,6.315,0.415,0.51869653,0.02952964612,-0.07830347,1.269280898777,-0.028526285553260342,0.18242934170341654,0.0661850792425446
ZTF20acfasbq,0.0393772,6.087e-05,17.255214291848908,0.03312296282621882,-0.631713,0.0404997,0.0786361,0.0279525,-4.564058451891774e-05,0.000803191867963617,-0.000138355,10.692,0.1033247308247159,9.09,0.049,1.14369653,0.017691806013,1.19569653,0.027018512172,-0.1336070157258014,0.17988271781288975,0.05880299454748644
ZTF20acfkkyf,0.0504602,0.00297321,17.90340490407582,0.044990244942246564,0.764959,0.258334,0.0883352,0.0369602,0.003783389807273691,0.0014019449842915671,0.000817768,9.697,0.1118033988749895,7.864,0.934,0.96069653,0.029,3.27669653,21.184948477634,0.1294908113507872,0.1915921597633005,0.08836037393971381
ZTF20acfnuee,0.0554107,0.00285351,18.051264211676184,0.0389797266639073,-1.64469,0.197733,-0.0181906,0.0348213,0.0016423121276799096,0.0011145428704196472,0.000459415,10.04,0.1141271221051332,9.644,0.107,1.23369653,0.019209372712,1.27969653,0.018384776311,0.06163270713891977,0.18868969511817948,0.08187674299696782
ZTF20acfviac,0.0359051,0.00042899,17.281086742600237,0.036616102532421355,1.081,0.122155,0.0709723,0.0315434,0.0007256575206264171,0.0009748394465757935,-0.000134443,9.425,0.1017889974407843,9.016,0.013,0.55069653,0.024839484697,0.54269653,0.021633307653,0.3100010379527175,0.1844478638640211,0.07156126385133549
ZTF20acfvsze,0.0564586,0.00403113,18.51619038200356,0.035070570813282353,-1.49305,0.168714,0.12147,0.0302802,0.000603591919145252,0.0009053464621772785,0.000192604,9.995,0.1041201229350023,8.978,0.032,0.83069653,0.018384776311,0.84469653,0.024413111231,0.08660149958758663,0.18329774700912002,0.06854242524611574
ZTF20acgdycd,0.0493072,0.00289871,17.57850699626877,0.03559527359927419,-0.0272206,0.119444,0.0201727,0.0309747,0.000448232052404644,0.0009274273794457176,-0.000239385,10.016,0.1016070863670443,9.41,0.025,1.05969653,0.019104973175,1.31369653,0.020518284529,-0.052084966375550074,0.18414197853293604,0.07076911938143837
ZTF20acgnbvv,0.0539974,0.00165996,17.720679264848812,0.03344906903093813,-0.266663,0.0891874,-0.0441258,0.0293331,0.0001813528647363191,0.0008315374894659981,-0.000186027,9.717,0.1109233969908963,9.204,0.133,1.21469653,0.024083189158,1.37169653,0.065192024052,0.05767774697633017,0.18213812360218132,0.06537810083906898
ZTF20acgnrqu,0.044098,0.0015071,17.478301648168518,0.03347564148574518,-0.287881,0.0635489,0.1034,0.028448,5.245979610290865e-05,0.0008237516987377105,-0.000107804,10.56,0.1198165264060012,10.177,0.027,1.08969653,0.016970562748,1.18469653,0.016970562748,-0.18216209907614195,0.180458675784344,0.06054199918931467
ZTF20acgpngg,0.0530667,1.414e-05,17.976228131155427,0.05762583051623781,-1.71853,0.179451,0.0265775,0.0448224,0.003364198314433646,0.0023197602889383664,0.00166542,10.547,0.1198165264060012,8.936,0.083,1.28969653,0.019209372712,1.21069653,0.028425340807,-0.06581201630764816,0.19135972371622134,0.08785524378629064
ZTF20acgpqqr,0.0595106,1.557e-05,17.90204688488094,0.03498712537419422,0.44728,0.150108,-0.078203,0.0309098,0.0006152903263571146,0.0008882127409273363,-0.000441233,9.706,0.1023914058893616,7.741,0.257,0.71169653,0.024413111231,0.44869653,0.353160020387,0.22946763396661163,0.18569394223046887,0.07471439072289021
ZTF20acgzjje,0.0575098,0.00015044,18.162886350011807,0.037778293205799035,-2.45041,0.190208,-0.00153958,0.0349245,0.0011357279876454698,0.001060915761428291,-1.06297e-05,10.682,0.107335921293852,9.398,0.053,1.27269653,0.018439088915,1.24869653,0.031400636936,-0.07090549881986263,0.19000922522592745,0.08487346859270696
ZTF20achadaa,0.0365319,1.414e-05,17.03660470132701,0.03623617877462914,-0.337323,0.125428,0.0502875,0.0320259,0.0008296529594918481,0.0009661140812568649,1.09723e-06,10.726,0.105304320899002,10.293,0.057,1.33669653,0.018439088915,1.64769653,0.018439088915,-0.10077712561065479,0.1850653482000973,0.07313810979525821
ZTF20achawym,0.0274557,0.00015044,16.072266174828755,0.03484701248140488,-0.298279,0.0855085,-0.0532955,0.0292091,0.00045402245309880695,0.0008726337916931956,2.42552e-05,9.776,0.1127120224288429,9.431,0.04,0.98669653,0.019849433241,0.90969653,0.019209372712,-0.1424257411325673,0.18120691383144102,0.06273711517367757
ZTF20achaxvo,0.0546044,0.00015044,17.86072574238188,0.03860458299738655,-0.728027,0.196716,-0.0248674,0.0369947,0.0017166137851443222,0.0011047935295025104,1.63455e-05,10.707,0.1479222768889121,9.756,0.063,1.34069653,0.018384776311,1.30869653,0.018439088915,0.05118886256538475,0.19351998073713306,0.09246611781890893
ZTF20achbdcv,0.0556238,2.732e-05,18.10361826668295,0.036708072073904086,-1.10877,0.323662,0.0394075,0.0323766,0.0022212387549256055,0.0009961776987430417,0.000623785,10.871,0.1109233969908963,8.293,0.054,1.15869653,0.017691806013,0.92869653,0.08723531395,0.007312173789934331,0.19017521938447282,0.08524443716708066
ZTF20achdwmq,0.0591311,0.00417732,18.03173812812249,0.033554039714288886,-0.218041,0.0810456,0.0552165,0.0284219,0.00014070351654070504,0.0008210073946269147,-0.000127705,9.037,0.1001249219725039,8.652,0.021,0.52869653,0.039812058475,0.65669653,0.041773197148,-0.12149722673486746,0.18076228346539663,0.06144105405691212
ZTF20achvmjr,0.0556352,1.414e-05,18.71783424216838,0.04104148642811788,-2.39899,0.19734,0.199767,0.0382883,0.0011265003423743477,0.0012425763824749588,-0.000231629,10.993,0.1546738504078824,8.957,0.079,1.38369653,0.017691806013,1.19269653,0.053075418039,-0.04223007918556353,0.19428207835284741,0.09405065639910194
ZTF20achvmoj,0.0408216,0.00015044,16.962369867859906,0.035431084356293024,0.482444,0.0973357,-0.00996458,0.0305555,0.00037716554193345785,0.0009146981778329932,-0.000263473,10.604,0.1104943437466371,8.927,0.032,1.21469653,0.019209372712,1.13969653,0.024839484697,-0.07146047506763156,0.1833940174122942,0.06879945946459795
ZTF20acifwef,0.0346826,0.00304631,16.823329222779982,0.035854634810622774,-0.429701,0.0917573,-0.0675426,0.0303096,0.0005460975856782108,0.0009211665599580778,-7.2365e-06,8.682,0.1062826420446913,8.513,0.021,0.89069653,0.029206163733,0.82369653,0.022671568098,0.12208381413244335,0.18244555576972038,0.06622975781415891
ZTF20acitojm,0.0453933,0.00368782,17.27885730926264,0.04008898406932932,1.14327,0.142799,-0.00743945,0.0328678,0.0014555086882410107,0.0011484224641039973,0.000395541,10.332,0.1092520022699813,8.003,0.119,1.08569653,0.018439088915,0.81069653,0.227477471412,0.0815746838247064,0.1840616690980003,0.07055988967637178
ZTF20aciuakv,0.0349642,1.414e-05,17.13072033005422,0.0354938419720122,0.0997103,0.0868436,0.0723625,0.0293946,0.00043345454935698975,0.0009023516732309444,2.05016e-05,10.575,0.1077032961426901,9.37,0.041,1.26469653,0.018439088915,1.20069653,0.019849433241,0.06687877862945973,0.1811169816173161,0.06247688396652968
ZTF20acizliy,0.0431214,0.00143617,17.047611772209144,0.03543748306196493,0.733827,0.137095,0.00526721,0.0303065,0.000788211715608003,0.0008923510531083049,-0.000170876,10.018,0.1026109155986827,8.835,0.036,1.12869653,0.018384776311,1.08069653,0.022803508502,-0.11965425386429338,0.1840684781816597,0.07057764986248921
ZTF20acjetyf,0.0332163,0.00015044,17.57900411285978,0.03544674986637756,0.0914804,0.0699874,0.187036,0.0290713,0.0004336595052264172,0.0009023858494058974,0.000145858,9.527,0.1004987562112089,9.135,0.021,0.83169653,0.019104973175,0.88969653,0.020518284529,0.2731140727930485,0.180159532909042,0.05964442386346087
ZTF20acjjkhr,0.0390056,1.45e-05,17.025482078067444,0.03960374084469391,-0.398161,0.4439,-0.0316781,0.0346557,0.0053914316606249605,0.0011648800033542612,0.00633924,9.675,0.1017889974407843,8.733,0.024,0.80769653,0.018384776311,0.78769653,0.020518284529,0.017794344428026698,0.18610214903209904,0.07572324527095756
ZTF20aclkyhj,0.0537938,0.00385519,18.796650485638253,0.042126059030611424,-0.70301,0.172999,0.17922,0.0429436,0.003242715741900648,0.0013949167945795228,0.00179806,9.878,0.1030776406404415,8.416,0.025,0.91969653,0.018439088915,0.82769653,0.038288379438,0.4083613098569521,0.19730796879043208,0.1001520571341703
ZTF20acmddof,0.0528552,0.00142882,18.150609081437647,0.04075362773981933,0.234178,0.179406,0.12062,0.032576,0.002541294574982169,0.001143811204953546,0.00101203,9.716,0.1059481005020854,8.45,0.054,0.81969653,0.020615528128,0.80969653,0.06753517602,0.10735173431235148,0.18391441172333167,0.07017485902756877
ZTF20acmzoxo,0.0294379,0.00147577,16.69260332836344,0.033000072210983424,-0.992279,0.0496927,-0.0368603,0.0270716,5.145990434095717e-06,0.0007741261123119956,-0.000136735,9.462,0.1038460398859773,8.975,0.025,0.81069653,0.020518284529,0.90969653,0.024839484697,0.17671568005817478,0.179221253839988,0.056747315601510195
ZTF20acnyxln,0.0470628,0.0069857,16.508276373803422,0.03832775296285949,1.07445,0.139381,-0.17408,0.0311217,0.00184746160372698,0.0009810275656682264,0.000252114,8.727,0.1066255128944288,7.889,0.07,0.80669653,0.049517673613,0.58569653,0.659940148801,-0.2814360270243934,0.18429416147405003,0.07116416200183362
ZTF20acojxtb,0.0558853,0.00365548,18.125598142340976,0.03812886682830884,-1.80956,0.104466,-0.0199308,0.0324654,0.0005324248145538492,0.0010283867748892837,-0.00033364,10.042,0.1030776406404415,9.334,0.04,0.73869653,0.019104973175,0.93169653,0.021213203436,0.09958658472309102,0.18540512080601054,0.07399364040977681
ZTF20acoredl,0.0579601,0.00015044,18.646058512069516,0.043597959197629994,-2.15136,0.300203,0.192859,0.0359829,0.003912898839661613,0.0013598780838484446,0.00186561,10.983,0.1400142849854971,8.987,0.121,1.40269653,0.019104973175,1.36169653,0.064815121692,-0.14814296636425578,0.18925379112160087,0.0831684883468404
ZTF20acotwur,0.0524037,0.00335596,18.165038728118354,0.055053397249258694,-1.70721,0.317365,0.0864702,0.0439102,-0.0015623158567600545,0.002033611245814553,-0.0019648,10.372,0.1299576854210631,10.226,0.102,1.31469653,0.018439088915,1.31169653,0.018384776311,-0.029062497249423384,0.20161348545097835,0.10838817977847884
